Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_5MeV_7314.root,4.912336850709736,88.54636850984096,619,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,M,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
306,42.555489016250085,68.22588940877216,4.9072790272255205,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
309,145.9834721668873,298.95657231451594,4.914225801134016,1, 1, 0, 0, 11, 5, 1, 2, 12, 6, 1, 2
776,136.36034679250997,302.75190879284384,4.9018438551741905,8, 4, 1, 1, 13, 10, 0, 1, 21, 12, 2, 2
778,180.6017769694829,337.97815423037804,4.901787087912016,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
779,19.53465030779953,40.739702197079524,4.908302724464992,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784,60.300749525822084,107.54268268923674,4.89730203871002,2, 2, 0, 0, 7, 5, 0, 1, 9, 4, 1, 1
786,201.0729483146059,318.7798841932198,4.909521817152959,6, 3, 1, 0, 22, 15, 1, 1, 28, 14, 2, 2
787,192.7876216577412,397.09466302407304,4.91783210693523,1, 1, 0, 0, 11, 11, 0, 0, 12, 12, 0, 0
789,166.74467942178308,285.04153580372594,4.904368687021844,3, 1, 1, 0, 14, 8, 3, 0, 17, 9, 4, 0
790,112.59613726795043,170.69849312760465,4.901442050658311,0, 0, 0, 0, 3, 1, 1, 0, 3, 1, 1, 0
791,154.43573320829714,271.9645180278404,4.915585237477327,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
792,178.00823752784595,330.8425986384504,4.899375302301195,6, 6, 0, 0, 15, 13, 1, 0, 21, 12, 1, 3
793,125.13421059231418,260.3907356640196,4.908010764461282,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
794,140.52357298707676,293.07554704863566,4.915937682387241,5, 3, 0, 1, 15, 13, 1, 0, 20, 14, 1, 2
795,46.78862342535916,116.81621142885966,4.919562386521038,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
796,56.91139935818301,150.51474115914377,4.918432840352189,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
797,35.15321902191513,33.84386003291,4.914257000349268,0, 0, 0, 0, 4, 2, 1, 0, 4, 2, 1, 0
798,63.43280054215171,115.14773597315914,4.898183350091624,0, 0, 0, 0, 7, 5, 0, 1, 7, 5, 0, 1
800,49.454878544621906,130.0059842215828,4.923628314896604,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
801,170.6911571289544,336.88430816156523,4.92052840866281,2, 0, 1, 0, 10, 8, 1, 0, 12, 8, 1, 0
802,162.89000552628,316.2953901167823,4.919649763887476,3, 3, 0, 0, 15, 13, 1, 0, 18, 16, 1, 0
804,137.19195793417052,285.960571771715,4.921088376186393,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
