Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_8MeV_6504.root,7.938090526730293,62.74146675307552,645,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,ce42311,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
534,84.02189926118996,310.7297864144787,7.94462772878383,2, 2, 0, 0, 3, 3, 0, 0, 5, 5, 0, 0
535,52.10242006184417,214.7288060437546,7.951405287616797,2, 0, 0, 1, 7, 7, 0, 0, 9, 6, 0, 1
536,5.280907304450417,6.667896413284189,7.947522299070738,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
538,19.7752320734952,7.62786474626577,7.937801936073347,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
541,45.19391398550064,101.83147231503828,7.940284719842891,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
542,34.13266353727416,101.29153539488037,7.942284882510483,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
543,123.89154151039185,313.0230865993179,7.941789798129211,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
545,113.31053905799209,315.3989101972262,7.939717526010993,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
546,16.012691086827612,20.66142089764422,7.952722284866125,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
549,49.67335746783974,123.9180950618157,7.927913540223098,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
551,92.93057816139994,300.8770036196081,7.945571592184731,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
552,17.390118260006258,41.72895166783243,7.927071579490913,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
553,34.81021739205331,88.410070668517,7.925381489856315,1, 1, 0, 0, 5, 5, 0, 0, 6, 6, 0, 0
555,19.8347888739279,82.75504766995184,7.929342871462827,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556,145.02748380921432,355.59298833084273,7.931616033355014,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
713,57.45274142526089,197.08957096427838,7.953720742118172,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
714,24.359493448810888,81.70690909279294,7.941421417350842,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
716,30.819932122346035,59.40003202945085,7.924474655320918,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
