Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
/user/work/lg9783/RBE/RBE/simulation/build/results/2ndDec_testCommit/alpha_8MeV_6838.root,7.938131319679532,62.74036392038866,632,2.700000000000001e-20,296352.0,/user/work/lg9783/RBE/RBE/geometryFiles/sugarPos_4x4_300nm.csv,e9383fe,2faf8c0
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
805,94.70990923989335,283.05389405744944,7.943304739227225,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
93,65.69285633384692,208.05198824559915,7.939485224575438,1, 1, 0, 0, 2, 2, 0, 0, 3, 1, 1, 0
95,109.34469881133742,190.51887831633505,7.9347927741832,0, 0, 0, 0, 12, 12, 0, 0, 12, 12, 0, 0
96,86.77804662386173,299.1219155432271,7.938567557567973,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97,81.91394591847725,301.98061704195476,7.9524115724954925,2, 2, 0, 0, 4, 2, 1, 0, 6, 3, 0, 1
98,45.54943014527322,149.05396401382228,7.932169516344404,1, 1, 0, 0, 3, 1, 1, 0, 4, 1, 0, 1
99,46.49919756092135,144.93801606349297,7.937183462740121,2, 0, 0, 1, 3, 3, 0, 0, 5, 2, 0, 1
100,93.09190636459024,199.91834015184,7.944835168956507,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
101,151.50602439451154,417.5787852460292,7.92116528426522,1, 1, 0, 0, 5, 5, 0, 0, 6, 4, 1, 0
102,63.3998990577065,270.3833513190285,7.936994192222086,0, 0, 0, 0, 6, 3, 0, 1, 6, 3, 0, 1
105,132.59525426526156,323.69930491443216,7.933490884405771,0, 0, 0, 0, 7, 5, 0, 1, 7, 5, 0, 1
107,58.50435823781968,145.56715829719448,7.929033856755357,0, 0, 0, 0, 4, 1, 0, 1, 4, 1, 0, 1
109,50.01748888635445,171.94782622353495,7.94566454955071,1, 1, 0, 0, 4, 4, 0, 0, 5, 3, 0, 1
111,3.1708453098934557,7.912126904041649,7.944922697148372,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
113,105.663993563953,380.04362353914155,7.938105278935744,2, 0, 1, 0, 7, 7, 0, 0, 9, 7, 1, 0
114,75.22520801909396,165.92175049247143,7.949640655482948,0, 0, 0, 0, 3, 1, 0, 1, 3, 1, 0, 1
115,138.04043235674823,338.63484441424924,7.948406253225865,2, 2, 0, 0, 6, 4, 1, 0, 8, 5, 1, 0
117,26.65540224781154,113.47064325484995,7.93684074191815,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
118,43.32982088373978,37.79307031886209,7.941060671883239,1, 1, 0, 0, 5, 5, 0, 0, 6, 4, 0, 1
122,134.3993159151727,361.51445342967946,7.92760920166943,1, 1, 0, 0, 6, 3, 0, 1, 7, 4, 0, 1
123,12.547552270097913,11.935500632847976,7.942498013786258,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
405,20.49970231019537,105.24026417336134,7.935008915691595,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
406,84.57962652753835,221.89507016883522,7.916404149141625,3, 1, 1, 0, 9, 3, 2, 1, 12, 4, 3, 1
408,36.39152651558562,51.46194662126493,7.931491342849244,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
410,71.38748991079733,262.93270569708375,7.938028798746413,0, 0, 0, 0, 5, 3, 1, 0, 5, 3, 1, 0
411,62.713092654338354,157.48913062478206,7.941402214915247,1, 1, 0, 0, 8, 8, 0, 0, 9, 7, 1, 0
412,36.709565803390376,87.29771015900694,7.953228236912904,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
413,18.30451839442165,95.1996175524425,7.943688235072715,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
414,21.61429506582947,49.177247101184896,7.922699105714846,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
415,57.46159361502249,166.50992016993038,7.923197960447866,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
418,6.611235512421687,20.204486297960486,7.9383604535121,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
419,52.17683639750871,195.281160746422,7.946338008244388,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
422,12.073574013126088,43.62004951066468,7.949418863474994,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
423,24.15816940689333,83.49785899640756,7.937478412344838,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
425,37.080050303588656,101.61650321851309,7.91714859765578,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
426,59.131961107341226,136.74907833347032,7.920587421507275,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
427,22.344256421378596,95.79711674626972,7.937489640631787,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
428,100.29105233832958,308.00715456796485,7.945384552657204,4, 4, 0, 0, 9, 7, 1, 0, 13, 11, 1, 0
429,75.99676475844171,279.9973312993212,7.957388692857743,3, 3, 0, 0, 8, 6, 1, 0, 11, 9, 1, 0
431,54.126550587210154,189.15161493139246,7.932832225844367,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
432,95.8880180962663,322.8647998273214,7.9255238265511565,0, 0, 0, 0, 8, 6, 1, 0, 8, 6, 1, 0
497,1.5777302835708873,10.426327247240376,7.941805408344822,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
500,18.01380733498023,63.69591981192474,7.924659631532065,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
502,79.56152833873503,203.2213380755286,7.944316478242644,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
503,4.680108846593537,25.37484659805376,7.95018888548058,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
504,5.168646745754949,15.275495004718495,7.931691481337644,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
506,5.469282889829651,13.186286000169835,7.945870141703674,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
509,84.47572718055252,319.65074502271074,7.944055119119962,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
510,40.96340177588933,160.52086780131438,7.942881169430553,1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0
511,22.896892129202488,110.7773530800506,7.938340652052844,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
514,48.41501807170046,138.92448135116837,7.925870124728649,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
515,23.859350979886774,49.54558463418887,7.9395971489053885,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
516,71.3081874690438,174.37875291465377,7.934729242851599,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
517,107.8135618552846,345.27504057050413,7.9474505482242375,1, 1, 0, 0, 3, 1, 1, 0, 4, 2, 1, 0
520,103.89508087328505,318.3605535744043,7.951799126029892,2, 2, 0, 0, 8, 6, 1, 0, 10, 8, 1, 0
521,125.38880185841352,315.9804113212494,7.9442960476962785,0, 0, 0, 0, 10, 10, 0, 0, 10, 10, 0, 0
522,21.344388443189224,65.02799841863838,7.9403754711999035,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
523,17.30175622054249,42.59844819824243,7.930647552427457,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
524,34.187749799104516,85.42973601016868,7.934070174467783,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
590,56.08925610694388,194.76172043587192,7.9445086776037765,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
591,144.65455596578377,410.14375678091824,7.949681256247561,1, 1, 0, 0, 19, 14, 1, 1, 20, 15, 1, 1
593,33.841752003234774,89.54288594197222,7.924784849904993,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
594,42.956856893883106,132.76225832352827,7.9437598988674925,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595,43.440217367077494,142.39481444345665,7.947736081782441,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
597,88.7485975944465,250.46900523647747,7.94207701387266,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
600,78.84883201329743,194.1003968411825,7.936700077421806,0, 0, 0, 0, 7, 5, 0, 1, 7, 5, 0, 1
601,43.326053374697786,119.89161813414461,7.944444379087593,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
602,139.98750105984524,382.8557884877921,7.914320713130508,2, 2, 0, 0, 2, 2, 0, 0, 4, 4, 0, 0
603,33.946418899540056,127.73769160193964,7.932862471508668,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
605,7.245282429159961,21.06563501776578,7.930007219955678,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
607,45.38223233464021,143.3608002817184,7.948552983692917,1, 1, 0, 0, 5, 3, 0, 1, 6, 3, 0, 1
608,130.54951006790202,349.1840784656687,7.92888094697709,4, 4, 0, 0, 8, 6, 0, 1, 12, 8, 0, 2
609,24.338043166400645,102.45957817972604,7.9383920664994,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
612,114.64394740999593,310.4398960478778,7.933053898511856,1, 1, 0, 0, 6, 6, 0, 0, 7, 7, 0, 0
