Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
/user/work/lg9783/RBE/RBE/simulation/build/results/2ndDec_testCommit/alpha_8MeV_9100.root,7.937630307502784,62.74845632479658,646,2.700000000000001e-20,296352.0,/user/work/lg9783/RBE/RBE/geometryFiles/sugarPos_4x4_300nm.csv,b4fe4a5,2faf8c0
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
790,66.91917672292358,158.37688104968223,7.920911040413415,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
791,94.36432220549068,239.13620771275302,7.942407390836711,3, 3, 0, 0, 6, 4, 1, 0, 9, 7, 1, 0
793,5.368088894940216,14.374934935227092,7.948156058381295,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
794,42.78557124771858,103.27013387823303,7.929837478482175,3, 1, 0, 1, 3, 3, 0, 0, 6, 3, 0, 1
796,136.07703865415652,329.4642305836222,7.951044747800582,1, 1, 0, 0, 18, 12, 3, 0, 19, 11, 4, 0
799,135.2503585729022,415.6797087932481,7.95156397779576,2, 2, 0, 0, 12, 8, 0, 1, 14, 8, 1, 1
801,4.829259754463037,15.99093900726154,7.9268552166993,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
805,43.94157231691538,80.36215435037874,7.9361199661609225,1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
93,27.542629024739508,131.85357182135775,7.920354498221458,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
94,116.52884486433852,294.3997655710128,7.941698497718669,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
95,132.9152165958822,318.31838964748954,7.936473519169036,5, 1, 1, 1, 10, 8, 0, 1, 15, 9, 0, 2
97,49.398499017975375,156.01374210457826,7.941844259497236,4, 4, 0, 0, 3, 3, 0, 0, 7, 3, 1, 1
98,139.0051690020193,322.525625992223,7.93155661461609,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
99,26.283830399010643,58.060933730591046,7.937137495977488,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
103,1.2953553569132288,9.067598106002405,7.941886102195087,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105,3.692517913343083,23.621717731371756,7.952951518355862,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
106,108.3267381166124,300.9075760567754,7.937590510924304,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
107,81.18314106830076,307.7872484025629,7.9429834034534395,4, 4, 0, 0, 13, 9, 0, 2, 17, 9, 0, 4
108,81.01193693263134,192.00610545746022,7.939540450351499,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
111,115.63242529188834,306.11951244596963,7.925636679378197,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
112,12.092072209342568,28.97688459738164,7.927865235188418,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
113,90.8078435565584,301.56104829672813,7.940628306401328,0, 0, 0, 0, 3, 1, 1, 0, 3, 1, 1, 0
114,10.797025379266085,46.78576237766347,7.927409616376529,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116,77.16256575763936,340.31804996683434,7.9431139350506985,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
117,81.39304704420397,329.0905010066551,7.950042331627282,0, 0, 0, 0, 8, 6, 1, 0, 8, 6, 1, 0
119,119.10051366016019,359.9107541512961,7.930008631609542,0, 0, 0, 0, 6, 4, 0, 1, 6, 4, 0, 1
120,76.28529905435298,222.11075933712138,7.934972392130786,1, 1, 0, 0, 10, 10, 0, 0, 11, 11, 0, 0
121,109.89264059701966,370.46210635534055,7.936654560925065,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
123,81.26472299423264,252.89775802775816,7.921405413393429,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
468,55.39965587343682,132.4523418713453,7.942531331200687,1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
470,14.652778139116881,38.704961383196704,7.928372311857065,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
471,32.87340950844095,87.95730039324741,7.93633183425303,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
473,151.71031250812158,394.17797536857285,7.935678422784741,4, 2, 0, 1, 12, 12, 0, 0, 16, 11, 1, 1
475,109.16472102210675,339.71872840131704,7.938025025303821,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
476,111.43784807878386,255.4110800581894,7.9394826678508394,4, 2, 0, 1, 11, 11, 0, 0, 15, 11, 0, 2
478,78.02926776012265,189.75834536397156,7.937449763786008,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
480,134.62113809430826,366.5091553041095,7.939045334897388,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
481,40.8451323517424,95.4090460275775,7.9320892242457335,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
482,91.29835003416069,262.16244505440073,7.94479585510998,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
483,141.5652840139021,400.1977258525536,7.919576835817286,1, 1, 0, 0, 9, 9, 0, 0, 10, 10, 0, 0
484,49.48417168075311,153.97369209767243,7.9477595955182,1, 1, 0, 0, 3, 1, 0, 1, 4, 1, 0, 1
486,5.864593468063933,6.9559594457112315,7.940789811182718,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
488,67.25360080900275,223.36991279144678,7.9356034432997316,1, 1, 0, 0, 6, 6, 0, 0, 7, 7, 0, 0
490,20.512823929112947,69.45379315303418,7.933228907530408,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
492,106.19112099839344,317.47616395194655,7.941566322394813,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
493,118.42002552457488,289.7788957584934,7.933246823282859,1, 1, 0, 0, 5, 5, 0, 0, 6, 6, 0, 0
495,38.82960234310328,79.912039231581,7.946559689781052,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
651,117.43840717832963,355.53491172555675,7.916082855184069,2, 2, 0, 0, 5, 3, 0, 1, 7, 3, 1, 1
652,72.79856536920728,236.89994696640667,7.93986367276664,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
653,12.03888128621939,48.26602648691805,7.929764172527948,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
655,193.36846059542162,467.2720558874653,7.941603538623685,4, 4, 0, 0, 15, 11, 1, 1, 19, 12, 2, 1
657,79.16219961594678,213.0875297178836,7.94323398941204,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
658,96.23885175183366,307.8779150980676,7.940517794177259,3, 1, 1, 0, 11, 11, 0, 0, 14, 10, 2, 0
661,106.4909989864591,311.3875315134314,7.931227031062275,0, 0, 0, 0, 10, 4, 1, 2, 10, 4, 1, 2
662,56.33959408104614,148.58827094082253,7.94084136169192,1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0
664,10.486268650147055,37.172287089111364,7.92601848079647,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
665,45.45889827033781,67.71899156542437,7.930016768850219,1, 1, 0, 0, 13, 11, 1, 0, 14, 10, 2, 0
666,64.54192549156967,165.06011289458243,7.932108747754187,1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
667,103.28358425063793,324.5969795725467,7.943274845677364,2, 2, 0, 0, 5, 5, 0, 0, 7, 5, 0, 1
668,68.20242708827722,146.54918737635307,7.920589106839086,2, 0, 1, 0, 10, 10, 0, 0, 12, 9, 0, 1
669,75.84691206565714,219.8870654909972,7.929065634986257,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
670,78.9587049095989,225.04471240987812,7.939358281844461,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
673,7.885077456815725,3.8376434492229516,7.94700978767281,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
675,106.9923716814399,378.48197497774606,7.93561594687095,6, 6, 0, 0, 10, 10, 0, 0, 16, 8, 1, 3
677,101.24031982335346,321.12938319532594,7.940580284263457,2, 2, 0, 0, 3, 3, 0, 0, 5, 5, 0, 0
678,91.02470341857575,286.6459443182988,7.956644632007826,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
680,24.700963528414565,60.44849197780081,7.9404450725466535,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
930,103.65281450947396,319.68753022906094,7.9244305439155,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
931,85.61981531015199,322.4880434569133,7.928520448807119,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
932,115.02336228327283,303.8301286970953,7.931507186938245,1, 1, 0, 0, 15, 9, 1, 2, 16, 8, 2, 2
934,13.530744096839754,47.11464203218952,7.9469781641080655,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
936,50.40478152419953,114.8822369480998,7.937300663312824,3, 3, 0, 0, 7, 7, 0, 0, 10, 8, 1, 0
937,35.588035467576304,108.9443253729137,7.945444632170841,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
938,70.70125654201634,257.8804808419856,7.935405130657422,1, 1, 0, 0, 6, 6, 0, 0, 7, 7, 0, 0
939,47.56338405855751,151.75662880493738,7.947943087130067,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
940,58.80710914317936,163.71906279463988,7.933256860276359,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
941,116.36341737234143,341.7183030668609,7.923369161852097,3, 1, 0, 1, 3, 3, 0, 0, 6, 4, 0, 1
944,27.10843333065107,105.26437810171713,7.937727379012964,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
945,3.3901193274209205,12.972836989825355,7.923771654531121,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
946,103.43149235421804,217.659542303571,7.946928380243037,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
949,112.50292679968327,359.6569799083237,7.9402071324982035,3, 3, 0, 0, 16, 12, 1, 1, 19, 15, 1, 1
950,71.72552717104489,225.3703941755844,7.947348840719572,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
951,93.1273380192412,346.7201784621691,7.94516745116489,4, 4, 0, 0, 20, 14, 2, 1, 24, 12, 2, 3
952,45.51753073474976,45.621233909363056,7.936324430064871,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
954,114.89101750692633,327.0323505572572,7.9469080017393265,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
955,96.83327284159817,335.3216981492695,7.948988196334941,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
957,38.47462734952063,104.89660550133912,7.937058265548948,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
959,110.77972195891358,312.8729694150186,7.943153890587405,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
218,33.219848941463695,68.14510344405451,7.920092888582477,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
219,15.471124195672537,1.9577287111344674,7.951098610006086,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
220,18.670649944325614,3.9906129946376585,7.9153065150733966,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
221,117.5447928998303,323.7134994252257,7.94442990495685,3, 3, 0, 0, 10, 6, 0, 2, 13, 8, 0, 2
224,9.61164256890179,21.486716576711515,7.938495842179538,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
226,81.20929637782976,221.51684015722805,7.941810468762078,2, 0, 1, 0, 6, 4, 1, 0, 8, 4, 2, 0
227,83.21110147317931,335.27677031336003,7.9523113667315535,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
228,33.3970514685417,67.03643937016996,7.935235238543168,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
229,23.243683387266202,72.96800824813772,7.928675459392799,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
230,39.00236683491388,132.76511004316353,7.940171305346099,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
231,33.80060076661965,74.78834872377188,7.9282610213890905,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
232,115.1928114811726,334.3236692128996,7.9316380033680165,1, 1, 0, 0, 2, 2, 0, 0, 3, 1, 0, 1
233,42.20041391482299,139.09780393807895,7.9426226069362915,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
235,155.3269827982741,414.96052093322,7.933090913334981,6, 4, 0, 1, 17, 15, 1, 0, 23, 16, 1, 2
